article_id,title,content,photo_url,publish_date,url,section_id,view_count
112,"8 Mantan Pacar Erika Carlina yang Ngaku Hamil 9 Bulan di Luar Nikah, Ada Jojo hingga DJ Panda","Ntvnews.id , Jakarta - Aktris cantik Erika Carlina mengejutkan publik dengan pengakuan mengejutkan nya saat menjadi tamu dalam podcast Deddy Corbuzier. Dalam tayangan tersebut, Erika mengungkap bahwa dirinya tengah mengandung dan usia kehamilannya sudah memasuki bulan ke-9. ""Yang baru tahu keluarga sama sahabat, udah 9 bulan (hamil),"" ujar Erika blak-blakan. Deddy pun penasaran dengan jenis kelamin sang bayi, dan Erika dengan tenan g menjawab bahwa sang anak adalah laki-laki. Lebih lanjut, ia mengakui bahwa kehamilan tersebut terjadi di luar pernikahan dan merupakan kesalahan yang sepenuhnya ia akui sebag ai tanggung jawab pribadi. ""Ini kesalahan aku sih om, aku cuma pengen jujur aja. Aku gak mikir bisa diterima atau engga sama netizen. Aku pengen mengakui kesalahan aku aja, dan pengen jujur aja,"" lanjutnya. Pengakuan mengejutkan itu langsung menyeret perhatian netizen ke masa lalu Erika Carlina. Wanita yang dikenal lewat berbagai proy ek hiburan termasuk penampilannya berbagai film ini memang sempat dikabarkan dekat dengan sejumlah pria dari kalangan atlet hingga musisi internasional. Ryuji Utomo Pemain sepak bola Persija Jakarta ini pernah dikabarkan dekat dengan Erika. Meski sering terlihat bersama, keduanya hanya berteman dekat. Tak ada hubungan asmara yang diko nfirmasi dari keduanya. Gavin Kwan Adsit Pemain Bali United ini disebut sebagai teman spesial Erika pada 2017. Keduanya terlihat serasi dan sempat jadi sorotan publik. Namun, hubungan itu tak berlanjut dan berakhir di tengah jalan. Jonathan Christie Pebulu tangkis nasional ini sempat diisukan menjalin kedekatan dengan Erika. Isu beredar saat Jojo baru masuk pelatnas sebagai atlet muda. Keduanya tidak pernah memberi konfirmasi soal status hubungan. Rizky Effendi Pemain basket klub W88 Aspac ini berpacaran dengan Erika pada 2016. Hubungan mereka kandas meski sempat tampil mesra di publik. Kini, Rizky telah menikah dengan Anna Uswatun. Aldy Ma ldini (eks CJR) Pada 2019, Erika sempat menjalin hubungan dengan Aldy Maldini. Perbedaan usia di antara keduanya memicu komentar warganet. Meski begitu, hubungan itu ti dak bertahan lama. DJ Panda (Giovani) Pria asal Surabaya ini viral lewat musik di TikTok. Erika dan DJ Panda kerap tampil live bersama di TikTok dan sering memp erlihatkan kemesraan. Meski tak mengakui pacaran, kedekatan mereka bikin baper netizen. Arthur Irawan Pesepak bola Persik Kediri ini juga masuk dalam daftar man tan Erika. Keduanya sempat terlihat mesra, namun hubungan tak bertahan. Tidak banyak detail yang diungkap ke publik soal mereka. Darrel Juwono Sempat disebut ha nya sebagai teman, namun kedekatan mereka terlihat jelas. Momen liburan bersama keduanya banyak dibagikan di media sosial. Namun, hubungan itu pun tak berumur panjang dan berak hir.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/05/13/2004455967.jpg,2025-07-18 14:36:51,https://www.ntvnews.id/news/0156011/8-mantan-pacar-erika-carlina-yang-ngaku-hamil-9-bulan-di-luar-nikah-ada-jojo-hingga-dj-panda,S001,2805
113,"Dituding Jadi Selingkuhan Kompol Arif Purnama, Iris Wullur: Itu Tidak Benar","Ntvnews.id , Jakarta - Selebgram Iris Wullur namanya dirumorkan menjadi orang ketiga dalam rumah tangga Kapolsek Setiabudi Jakarta yakni Kompol Arif Purnama Oktora dengan Kusuma Anggraini alias Ninik. Hebohnya tudingan tersebut, membuat Iris dan keluarga merasa terganggu dan membantah soal isu yang beredar dan menegaskan jika Iris dan Arif tidak memiliki hubungan selain teman. ""Selama ini saya diam dengan banyak gosip, tentang saya tapi kali ini berbeda karena sudah mengganggu keluarga saya dan anak-anak saya. Apalagi menyangkut ke instansi-instansi negara, yang saya hormati ada beberapa hal yang ingin saya s ampaikan,"" kata Iris Wullur di TikTok, 21 Juli 2025. Adapun Iris mengenal Arif Purnama karena tergabung dalam satu olahraga selama satu bulan terakhir yakni teman saat main padel. ""Tuduhan yang beredar di luar sana itu tidak benar, Dan tidak berdasarkan dan kenyataannya tidak seperti itu. Saya tidak terlibat dalam urusan rumah tangga Arif dan istrinya, saya mengenal Arif baru 1 bulan dan itu pun di dunia perpedelan,"" sambungnya. Jika masih banyak tudingan liar yang menyudutkan namanya sebagai orang ketiga, ibu dua anak itu tak segan-segan akan menempuh jalur hukum untuk melindungi nama baiknya. ""Saya meminta semua pihak berhenti menyebarkan isu-isu tidak benar, ka rena menurut saya ini sudah merugikan banyak orang, dan merugikan saya juga. Kalau ini dilanjutkan secara terus-menerus, saya akan mempertimbangkan untuk menempuh jalur hukum g unanya untuk hak saya dan nama baik saya,"" pungkas Iris Wullur.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/21/2300400461.jpg,2025-07-21 15:23:43,https://www.ntvnews.id/hiburan/0156385/dituding-jadi-selingkuhan-kompol-arif-purnama-iris-wullur-itu-tidak-benar,S002,110
114,Momen Dramatis Balita Terombang-ambing di Tengah Laut Usai Kebakaran KM Barcelona,"Ntvnews.id , Jakarta - Sejumlah penumpang nekat melompat ke laut saat KM Barcelona 5 yang mereka tumpan gi terbakar di perairan Pulau Taliase, Minahasa Utara, Sulawesi Utara (Sulut), Minggu, 20 Juli 2025. Dalam momen itu, terdapat balita perempuan, dipangku seorang p ria berambut panjang ikut terombang-ambing di tengah lautan. Tak menangis, namun bocah itu menunjukkan ekspresi panik. Meski begitu, pria yang memangkunya berusaha menenangkan. Momen tersebut terekam dalam sebuah kamera yang dibagikan akun X @ is_pelssy, memperlihatkan pria memangku bocah itu sembari memegang ponsel, memperlihatka n situasi yang terjadi. Tampak banyak penumpang terombang-ambing di tengah lautan, memakai pelampung menunggu tim evakuasi datang. Salah satu penumpang, Alwina In ang sempat mengungkapkan rasa syok dan trauma saat kapal yang ditumpanginya terbakar secara tiba-tiba. Katanya, peristiwanya tersebut sangat cepat. Sekitar pukul 12.00 WITA, ad a yang teriak kebakaran di bagian belakang kapal hingga menimbulkan kepanikan ke yang lainnya. Lanjut Alwina, sebagian besar penumpang sedang makan siang atau beristirah at ketika api mulai menjalar. Alwina bersama rombongan, termasuk anak-anak dan puluhan penumpang lainnya, nekat terjun ke laut demi menghindari kobaran api dan asap tebal yang menyelimuti kapal. Mereka berenang dan bertahan hidup di laut selama sekitar satu jam sebelum akhirnya diselamatkan oleh tim SAR. ""Sekarang kami sudah ada di pul au Serei di Minahasa Utara bersama sekitar 50 orang yang selamat. Semeantara ada beberapa korban langsung dijemput mobil ambulans,"" ungkap dia, dikutip dari Antara.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/20/3433712490.jpg,2025-07-20 18:40:46,https://www.ntvnews.id/news/0156239/momen-dramatis-balita-terombang-ambing-di-tengah-laut-usai-kebakaran-km-barcelona,S001,32
115,Dedi Mulyadi Minta Maaf dan Janji Tanggung Jawab,"Ntvnews.id , Jakarta - Gubernur Jawa Barat, Dedi Mulyadi, akhirnya angkat bicara mengenai pesta rakyat dalam rangka pernikahan anaknya yang berlangsung di Garut dan berujung tragedi. Tiga orang dilaporkan meninggal dunia akibat berdesakan saat mencoba masuk ke area pendopo Alun- Alun Garut. Salah satu korban merupakan anggota dari Polres Garut. Dalam keterangannya, Dedi Mulyadi mengungkapkan rasa belasungkawa kepada keluarga para korban. ""Karena itu peristiwanya sudah terjadi, maka saya menyampaikan, pertama, saya menyampaikan turut berduka cita,"" ujar Dedi Mulyadi kepada awak media, Jumat, 18 Juli 2025. ""Semoga almarhum dan almarhumah diterima iman Islamnya, diampuni segala dosanya, kemudian ditempatkan di tempat yang mulia di sisi Allah subhanahu wa ta'ala,"" tambahnya. Baca Juga: Polisi: 3 Orang Tewas di Pesta Nika h Anak Dedi Mulyadi Mantan Bupati Purwakarta ini juga menyampaikan permintaan maaf atas nama putranya, Maula Akbar, dan menantunya, Wakil Bupati Garut Luthfianisa Pu tri Karlina. ""Yang kedua, saya juga menyampaikan permohonan maaf atas nama Maula dan Putri atas penyelenggaraan kegiatan tersebut, dan saya mohon maaf yang sebesar-besa rnya atas peristiwa tersebut,"" kata Dedi. Ia mengungkapkan bahwa keluarga korban akan mendapatkan santunan sebesar Rp 150 juta. Dedi menginstruksikan stafnya untuk sege ra menemui keluarga yang terdampak. ""Kemudian yang ketiga, saya menyampaikan, hari ini sudah saya meminta staf saya untuk segera menemui seluruh keluarganya dan menyamp aikan uang duka dari saya sebagai Gubernur Jawa Barat terhadap keluarga saya hari ini yang mendapat musibah dan kami menyampaikan uang duka Rp 150 juta per keluarga,"" ucapnya. Baca Juga: Fakta 3 Warga Te was di Acara Makan Gratis Pernikahan Anak Dedi Mulyadi Dedi juga menyampaikan bahwa kejadian ini menjadi pelajaran berharga bagi semua pihak, termasuk dirinya sendir i. Ia menekankan pentingnya memperhitungkan potensi risiko saat mengadakan acara besar, terutama di ruang terbatas. ""Ini adalah bagian dari empati kami dan kemudian ke depan, pembelajaran penting bagi siapa pun, termasuk keluarga saya sendiri, kalau buat acara itu harus diperhitungkan berbagai kemungkinan yang akan terjadi, termasuk juga peny iapan pengamanan yang cukup,"" ujar Dedi. ""Dan saya selalu menghibau tidak boleh membuat kegiatan dalam ruang sempit, kemudian orangnya terlalu banyak,"" lanjutnya. ""Tetapi ya sudah lah peristiwa itu sudah terjadi, dan tentunya saya bertanggung jawab terhadap seluruh aktivitas itu, meskipun itu dilakukan oleh kedua mempelai,"" katanya . Sebagai informasi, Dedi Mulyadi baru saja menikahkan anaknya, Maula Akbar (25), dengan Luthfiansa Putri Karlina (32). Putri Karlina merupakan Wakil Bupati Garut sekali gus anak dari Kapolda Metro Jaya, Irjen Karyoto. Keduanya diketahui merupakan kader Partai Gerindra. Maula saat ini menjabat sebagai anggota DPRD Provinsi Jawa Barat.",https://assets.ntvnews.id/crop/36x4:1066x669/750x500/photo/2025/06/17/471548994.jpeg,2025-07-18 21:19:04,https://www.ntvnews.id/news/0156077/dedi-mulyadi-minta-maaf-dan-janji-tanggung-jawab,S001,41
116,Mayat Tanpa Identitas Tersangkut di Saluran Gegerkan Warga Pesanggrahan Pagi Ini,"Ntvnews.id , Jakarta - Mayat dalam karung ditemukan di Kali Pesanggrahan, Kp.Baru II RT.03/002 Ke l Ulujami Pesanggrahan, Jakarta Selatan (Jaksel). Mayat korban ditemukan tanpa identitas, Sabtu (19/7/25) gegerkan warga. Dikutip dari jabodetabek24info, Menurut ket erangan Saksi bahwa mayat yang hanyut di kali pesanggrahan di lihat oleh para pemuda yang sedang berada di pinggir kali Pesanggrahan, yang berhenti hanyut di palang penya ring sampah milik Pemprov yang terbuat dari grum. Karena mayat tersebut sudah tidak hanyut lagi dan berada di wilayah Hukum Pesanggrahan akhirnya saksi menelpon dan menginformasikan ke Polsek Pesanggrahan. <div style=""display: block; height: 50px; margin: 0 auto 12px; width: 50px;\",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2024/09/02/3723684637.jpg,2025-07-19 9:52:23,https://www.ntvnews.id/news/0156113/mayat-tanpa-identitas-tersangkut-di-saluran-gegerkan-warga-pesanggrahan-pagi-ini,S001,39
117,"Vaksin Polio Jadi Syarat Haji 2025, Ini Alasannya Menurut Pakar","Ntvnews.id , Jakarta - Mulai tahun 2025, vaksin polio menjadi salah satu syarat wajib bagi calon j amaah haji asal Indonesia. Kebijakan ini bukan tanpa alasan. Para pakar kesehatan menegaskan bahwa langkah ini diambil sebagai respons terhadap temuan kasus polio jenis Vaccine Derived Polio Virus (VDPV) yang terjadi di sejumlah wilayah Indonesia. Prof. Tjandra Yoga Aditama, Guru Besar Fakultas Kedokteran Universitas Indonesia, menyampaikan ba hwa keputusan pemerintah memberikan vaksin polio kepada calon jamaah merupakan tindak lanjut dari kebijakan Pemerintah Arab Saudi. Per Maret 2025, Arab Saudi mewajibkan semua p elaku perjalanan dari Indonesia untuk mendapatkan vaksin polio sebelum memasuki wilayahnya. Baca Juga: Kabar Terbaru Proyek Kampung Haji Indonesia di Arab Saudi ""Kenapa tahun ini vaksin polio dilakukan pad a jamaah haji kita? Karena kita melaporkan kasus yang namanya Vaksin Derived Polio Virus (VDPV),"" kata Guru Besar Fakultas Kedokteran Universitas Indonesia Prof. Tjandra Yoga Aditama dalam temu media di Jakarta, Rabu. Ia menjelaskan bahwa VDPV adalah jenis virus polio yang dapat menyebabkan kelumpuhan, terutama pada kelompok rentan seperti la nsia. Kasus-kasus VDPV telah ditemukan di beberapa daerah di Indonesia seperti Aceh dan Tasikmalaya. Sesuai dengan regulasi kesehatan internasional, jika sebuah negara m elaporkan kasus penyakit menular seperti polio, maka warganya yang hendak bepergian ke luar negeri diwajibkan divaksin terlebih dahulu untuk mencegah penyebaran global. Ketua Bidang Kesehatan AMPHURI (Asosiasi Muslim Penyelenggara Haji dan Umrah Republik Indonesia), Endy M. Astiwata, menambahkan bahwa keputusan ini tidak diambil secara sembara ngan. Pemerintah memantau data perkembangan kasus secara ketat sebelum mengambil langkah pencegahan. Endy menegaskan pentingnya edukasi bagi masyarakat terkait vaksinasi dan menolak anggapan bahwa vaksinasi hanyalah syarat administratif. ""Itu kita awasi betul, jangan sampai seperti itu. Karena kita ingin ini bukan hanya sekadar formali tas, tapi, juga proteksi,"" ucap Endy. AMPHURI juga berkomitmen mengawasi pelaksanaan vaksinasi agar tidak terjadi penyalahgunaan, seperti praktik pembelian kartu kuning palsu yang mencatat vaksinasi secara fiktif. Vaksinolog dr. Dirga Sakti Rambe menyebut vaksinasi, khususnya bagi kelompok rentan seperti anak-anak, lansia, dan penderit a penyakit penyerta (komorbid), sangat penting. Ia menekankan bahwa selama kondisi seseorang stabil dan tidak dalam masa kekambuhan, vaksinasi tetap aman dan sangat dianjurkan. ""Jadi, jangan dibalik-balik ya, walaupun dia punya riwayat jantung, asma, Penyakit Paru Obstruktif Kronis (PPOK), segala macam, selama dia dalam kondisi stabil, tenang , maka dia boleh bahkan sangat penting untuk divaksinasi,"" kata Dirga. Lebih jauh, dr. Dirga menekankan bahwa vaksinasi bukan hanya untuk polio, tetapi sebagai perlindu ngan menyeluruh terhadap berbagai penyakit menular yang rentan menyebar di Arab Saudi selama musim haji, seperti meningitis, pneumonia, dan RSV. Sumber: Antara",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/19/2123935222.jpg,2025-07-19 15:50:00,https://www.ntvnews.id/news/0156132/vaksin-polio-jadi-syarat-haji-2025-ini-alasannya-menurut-pakar,S001,38
118,Justin Hubner Posting Kick Kepala Pemain Arab Saudi,"Ntvnews.id , Jakarta - Timnas Indonesia masuk grup B di kualifikasi Piala Dunia 2026 zona Asia put aran keempat bersama Arab Saudi dan Irak. Indonesia diketahui bukan kali ini satu grup dengan dua negara tersebut. Pada pertandingan melawan Arab Saudi di GBK November 2 024 lalu, ada kejadian menarik. Pemain timnas Indonesia, Justin Hubner kena kartu merah lantaran kedapatan menendang kepala pemain timnas Arab Saudi. Momen ini kembali m enjadi pengingat Justin Hubner yang bermain agresif saat itu dan menjadi semangat ketika mengetahui kembali satu grup dengan Arab Saudi. Baca juga: Respons Verdonk hingga Justin Hubner, Indonesi a Masuk Grup B Lawan Arab Saudi dan Irak Dengan bangganya, dia memposting foto tengah menendang kepala pemain Arab Saudi tersebut. ""Here we go again,"" tulis Justin dikutip NTVnews dari akun instagramnya @justinhubner5. Diketahui, dalam pertandingan tersebut, Indonesia berhasil menang 2-0 dari tendangan bola c antik Marselino Ferdinan ke gawang Arab Saudi. Dengan hasil tersebut, Indonesia baru pertama kali menang di ronde ketiga. Pertandingan sebelum nya, Indonesia harus berba gi poin dengan Arab Saudi. Saat itu pula, pelatih timnas Indonesia masih di bawah asuhan Shin Tae-young. Ronde keempat Babak keempat Kualif iaksi Piala Dunia 2026 bakal digelar pada 8 hingga 14 Oktober 2025 mendatang. Dalam babak tersebut bakal menggunakan sistem satu leg yang di mana Arab Saudi dan Qatar re smi ditunjuk menjadi tuan rumah. Setiap masing-masing juara grup bakal dipastikan lolos ke Piala Dunia 2026. Sementara runner up bakal lanjut ke babak kelima dengan sist em dua leg dan pemenang bakal lolos ke Amerika Serikat, Kanada dan Meksiko. Berikut Hasil Undian Putaran Keempat Kualifikasi Piala Dunia 2026 Grup A: - Qat ar - Uni Emirat Arab - Oman Grup B: - Arab Saudi - Irak - Timnas Indonesia Jadwal Putaran Kelima Kualifikasi Piala Dunia 2026 - Leg 1: Runner Up A vs Runner Up B (13 November 2025) - Leg 2: Runner Up B vs Runner Up A (18 November 2025).",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/17/2831431340.jpg,2025-07-18 13:04:18,https://www.ntvnews.id/olahraga/0155988/justin-hubner-posting-kick-kepala-pemain-arab-saudi,S004,55
119,Rinjani Tetap Jadi Primadona! Pendaki Tembus 36.500 Orang,"Ntvnews.id , Jakarta - Balai Taman Nasional Gunung Rinjani (BTNGR) mencatat lonjakan minat wisataw an Gunung Rinjani. Hingga Juni 2025, tercatat sebanyak 36.500 orang telah menjajal jalur pendakian di kawasan wisata andalan Pulau Lombok, Nusa Tenggara Barat ini. ""Sam pai pertengahan tahun ini, jumlah pendakian ke Rinjani ada sebanyak 36.500 orang,"" kata Yarman Kepala Balai Taman Nasional Gunung Rinjani (BTNGR) di Lombok Timur, Jumat. Dari total 36.500 pendaki, sebanyak 18 persen di antaranya merupakan wisatawan mancanegara yang turut menjajal pesona jalur pendakian Gunung Rinjani. ""Paling ban yak itu dari Prancis atau negara-negara Eropa dan Malaysia,"" ungkap Yarman. ""Kalau kenaikan dari tahun 2024, kita belum bisa hitung. Biasanya di akhir tahun nanti baru kita bisa di data secara lengkap. Ini kan baru bulan Juli,"" tambahnya. Yarman mengungkapkan bahwa saat ini merupakan masa puncak musim pendakian ke Gunung Rinjani. Rib uan pendaki memadati jalur pendakian melalui tiga pintu utama, yakni Sembalun, Senaru, dan Torean, serta dua jalur lainnya di wilayah Lombok Tengah, yaitu Timbanu dan Aik Berik . ""Jadi, sekarang memang lagi tinggi-tingginya pendakian,"" katanya. Meski musim pendakian tengah ramai, BTNGR memutuskan untuk menutup sementara jalur dari Pela wangan Sembalun menuju Danau Segara Anak. Penutupan ini berlaku hingga waktu yang belum ditentukan, demi alasan keselamatan dan kenyamanan pengunjung. ""Pemesanan tiket pada aplikasi e-Rinjani dan aktivitas pendakian menuju dan dari jalur Pelawangan Sembalun menuju Danau Segara Anak ditutup sementara,"" ujarnya. Penutupan jalur ini merupakan langkah strategis BTNGR untuk meningkatkan kualitas layanan wisata alam serta memastikan pengelolaan kawasan konservasi berjalan secara berkelanjutan di Taman Nasional Gunung Rinjani. Jalur yang ditutup sementara itu juga diketahui sebagai lokasi terjadinya sejumlah k ecelakaan yang menimpa wisatawan mancanegara. Berdasarkan laporan sebelumnya, dua turis asing mengalami insiden saat mendaki pada 16 dan 17 Juli 2025 di jalur Pelawangan Sembal un menuju Danau Segara Anak di Gunung Rinjani. Insiden pertama terjadi pada 16 Juli 2025, ketika seorang wisatawan pria asal Swiss, Be nedikt Emmenegger, mengalami kecelakaan di jalur pendakian sekitar 25 menit sebelum Jembatan Besi menuju Danau Segara Anak. Keesokan harinya, 17 Juli 2025, musibah serupa menimpa wisatawan perempuan asal Belanda, Sarah Tamar van Hulten. Ia terjatuh saat melintasi jalur Pelawangan Sembalun menuju Danau Segara Anakjalur yang kini telah ditutup sementara. Baca juga: Sisi Gelap Gunung Rinjani: Banyak Kotoran Manusia di Jalur Pendakian dan Semak-semak (Sumber: Antara)",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/19/1827301667.jpg,2025-07-19 9:35:00,https://www.ntvnews.id/news/0156094/rinjani-tetap-jadi-primadona-pendaki-tembus-36500-orang,S001,84
120,"9 Biksu Dijebak Cewek Cantik untuk Berhubungan Seks, Lalu Diperas Ratusan Miliar","Ntvnews.id , Bangkok - Kepolisian Thailand menangkap seorang perempuan yang diduga terlibat dalam pemerasan terhadap para biksu melalui foto dan video hubungan seksual. Perempuan tersebut, yang dijuluki ""Miss Golf"", dilaporkan telah berhubungan intim dengan setidaknya sem bilan biksu, menurut pernyataan polisi. Dilansir dari BBC , Jumat, 18 Juli 2025, menyebut dalam tiga tahun terakhir, ia diperkirakan memperoleh sekitar 385 juta baht (Rp193,5 miliar) dari aksinya. Saat penggeledahan di rumahnya, aparat menemukan lebih dari 80.000 foto dan video yang digunakan untuk memeras para korban, kata juru bicara kepolisian Thailand. Skandal ini menjadi pukulan besar bagi institusi Buddhisme di Thailand, yang selama ini sangat dihormati. Dalam beberapa tahun terakhir, para biksu kerap terjerat tuduhan pelanggaran, termasuk kasus seksual dan narkoba. Kasus ini mencuat pada pertengahan Juni, ketika seorang kepala biara di Bangkok tiba-tiba mening galkan wihara setelah diperas Miss Golf. Polisi menyebut, perempuan tersebut memiliki hubungan dengan biksu itu pada Mei 2024 dan kemudian mengaku hamil. Ia menun tut tunjangan anak sebesar lebih dari 7 juta baht (Rp3,5 miliar). Baca Juga: Heboh Biksu Ditangkap Usai Diduga Gelapkan Dana Ratusan Milyar Investigasi menunjukkan bahwa modus serupa dilakukan terhadap biksu lain, yang juga mentransfer uang kepadanya. Sebagian besar dana tersebut telah dihabiskan, terutama untuk judi daring. Saat penggerebekan awal bulan ini, ponsel Miss Gol f disita, berisi ribuan foto dan video pemerasan. Ia kini menghadapi dakwaan pemerasan, pencucian uang, dan penerimaan barang curian. Polisi juga membuka saluran pengaduan publ ik terkait biksu yang berperilaku buruk. Skandal ini mendorong Dewan Tertinggi Sangha, badan pengelola Buddhisme Thailand, membentuk komite untuk meninjau peraturan terkait biksu. Pemerintah pun menyoroti perlunya sanksi lebih berat, termasuk hukuman penjara. Pekan ini, Raja Thailand Vajiralongkorn bahkan mencabut perintah kerajaan yang sebelumnya menganugerahkan gelar kehormatan kepada 81 biksu, dengan alasan maraknya pelanggaran yang menyebabkan umat Buddha sangat menderita dalam pikira n mereka. Baca Juga: Viral Rombongan Biksu Thudong Singgah di Masjid Temanggung, Ngapain? Thailand, yang mayoritas penduduknya beragama Buddha, menempatkan biksu pada posisi sangat dihormati. Namun, institusi ini kerap diterpa skandal, seperti kasus Wirapol Sukphol pada 2017 yang terlibat pelanggaran seksual dan pencucian uang, serta penggerebekan narkoba di kuil P rovinsi Phetchabun pada 2022. Para pakar menilai, masalah ini berakar pada struktur hierarki yang kaku. Sistemnya otoriter mirip dengan birokrasi Thailand. Biksu senior seperti pejabat tinggi dan biksu junior adalah bawahan mereka, kata Suraphot Thaweesak, cendekiawan agama, kepada BBC Thai. Banyak biksu junior takut bersuara kar ena risiko diusir dari wihara. Meski demikian, sebagian pihak melihat penyelidikan ini sebagai momentum reformasi. Yang penting adalah mengungkap kebenaran agar p ublik dapat meredakan keraguan mereka tentang ketidakbersalahan Sangha, ujar Prakirati Satasut, pakar sosiologi Universitas Thammasat. &nb sp;",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/01/11/2980451100.jpg,2025-07-19 6:00:00,https://www.ntvnews.id/news/0156030/9-biksu-dijebak-cewek-cantik-untuk-berhubungan-seks-lalu-diperas-ratusan-miliar,S001,46
121,"Febri Eka Riswanto, Pria Asal Depok Dinyatakan Menghilang","Ntvnews.id , Jakarta - Seorang pemuda bernama Febri Eka Riswanto, atau akrab disapa Febi, warga Ta man Duta, Depok, dilaporkan belum pulang sejak Rabu malam, 16 Juli 2025. Kepergiannya yang awalnya hanya untuk membantu seorang teman justru berubah menjadi misteri yang mengkh awatirkan keluarga dan kerabat dekat. Baca Juga: Info Orang Hilang! Wanita 48 Tahun Asal Bogor Menghilang Sejak Jumat Setelah Maghrib Menurut keterangan keluarga, Febi terakhir ber pamitan keluar sebentar untuk menolong temannya yang mengalami mogok motor. Lihat postingan ini di Instagram Sebuah kiriman dibagikan oleh INFO KOTA DEPOK 24 JAM (@depok24jam) Namun setelah itu, tidak ada kabar sama sekali. Pons elnya tidak bisa dihubungi, dan hingga saat ini keberadaannya belum diketahui. Ciri-ciri Febi saat terakhir terlihat: Mengenakan kaos hitam Celana panjang hitam Sandal jepit Eiger warna hitam Mengendarai sepeda motor Yamaha Nmax warna hitam Tanpa helm dan jaket Keluarga menyatakan bahwa mereka telah melapor secara resmi ke Polres Depok pada 18 Juli 2025 dan berharap aparat serta masyarakat bisa turut membantu pencarian.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/19/932559776.jpg,2025-07-19 12:46:44,https://www.ntvnews.id/news/0156126/febri-eka-riswanto-pria-asal-depok-dinyatakan-menghilang,S001,54
122,Pangeran Arab Al Waleed bin Khaled “Sleeping Prince” Meninggal Setelah 20 Tahun Koma,"Ntvnews.id , Jakarta - Kabar duka datang dari Kerajaan Arab Saudi. Pangeran Al Waleed bin Khaled bin Ta lal Al Saud, 'Sleeping Prince' meninggal dunia pada Sabtu, 19 Juli 2025, setelah menjalani koma selama lebih dari 20 tahun akibat kecelakaan tragis yang dialaminya. Pang eran Al Waleed mengalami cedera otak traumatis dan pendarahan internal yang parah saat dirinya baru berusia 15 tahun. Insiden tersebut terjadi pada tahun 2005, ketika ia masih menjadi kadet militer dan tengah menempuh pendidikan di London. Melansir dari People , kabar wafatnya disampaikan langsung oleh sang ayah, Pangeran Khaled bin Ta lal melalui unggahan emosional di media sosial X. Dalam unggahan tersebut, ia menulis dalam bahasa Arab. ""Dengan hati yang meyakini kehendak dan ketetapan Allah, dan de ngan duka dan kesedihan yang mendalam, kami berduka cita atas putra terkasih kami: Pangeran Al Waleed bin Khaled bin Talal bin Abdulaziz Al Saud, semoga Allah merahmatinya, yan g meninggal dunia hari ini,"" tulisnya, dikutip Minggu, 20 Juli 2025. Unggahan tersebut disertai dengan foto hitam-putih sang pangeran yang tengah terbaring di ranjang r umah sakit, dengan mata terpejam, menggambarkan perjuangan panjangnya melawan kondisi kritis selama dua dekade. Lahir pada April 1990, Al Waleed dikenal sebagai anak yan g cerdas dan penuh semangat sebelum insiden mengenaskan itu terjadi. Kecelakaan mobil yang menimpanya pada 2005 menyebabkan kerusakan parah pada otaknya, sehingga membuatnya ta k pernah sadar kembali hingga akhir hayatnya.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/20/36833880.jpg,2025-07-20 8:43:43,https://www.ntvnews.id/news/0156186/pangeran-arab-al-waleed-bin-khaled-sleeping-prince-meninggal-setelah-20-tahun-koma,S001,66
